"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","27/1870","81/6792",0.333333333333333,1.21069518716578,1.17576456983036,0.146964634875091,0.308471912836806,0.214288087485602,"PIK3R1/PRKCB/MAP2K4/STAT5B/ARAF/PRKCA/CAMK2D/CAMK2G/SOS2/GAB1/HBEGF/MAP2K2/SHC1/MAPK1/SRC/ERBB2/SHC3/JUN/AKT3/SOS1/EREG/EGFR/CRK/PIK3CD/CBL/CAMK2A/MYC",27
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","11/1870","29/6792",0.379310344827586,1.37768762677485,1.25625824879888,0.147568696054495,0.308471912836806,0.214288087485602,"ACO2/OGDH/IDH3G/DLST/MDH2/IDH3A/PDHA1/SUCLG2/PC/ACLY/SDHC",11
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","52/1870","166/6792",0.313253012048193,1.13776174215579,1.10757671889984,0.153988037911615,0.319963168594792,0.222270789043553,"LAMP1/RHOA/ATP6V0D1/CD74/JAK1/CAMK2D/CYCS/C3/RAB5B/ATP6V0A1/CAMK2G/TNFRSF1A/RAB5A/MRC2/TGFB3/CALM1/NFKB1/TLR4/TGFB1/PPP3CB/ATP6AP1/NFYC/MAPK1/BCL2/IFNGR1/SRC/PLK3/PPP3CC/AKT3/CD209/NFYA/CALML6/CREB1/ITGB2/LSP1/ITGAM/VDR/HLA-DRB4/FCGR2C/JAK2/CR1/CAMK2A/MAPK14/EEA1/PLA2R1/HLA-DRB1/FCER1G/CD14/HLA-DMA/CORO1A/CLEC4M/HLA-DRA",52
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","47/1870","149/6792",0.315436241610738,1.14569141872734,1.10831151193845,0.154920962713548,0.319985559890483,0.222286343743123,"RHOA/PIK3R1/IL6ST/ATP6V0D1/STAT3/NFKB2/CCND2/JAK1/STAT5B/PXN/KAT2B/C3/PRKACB/GSN/JAK3/NFKB1/MRPS18B/CREB3/RBL2/YWHAE/NFKBIA/CCND3/MAPK1/PKM/ACTN1/SRC/HLA-E/EGR3/CREB3L2/JUN/REL/CREB1/ATF6B/HDAC11/LYN/CREB3L1/MAPKAPK2/CCND1/SRF/RASA2/HLA-G/PIK3CD/MAD1L1/SP100/TP53/HLA-B/RB1",47
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","28/1870","85/6792",0.329411764705882,1.19645171437559,1.12335751926069,0.158241977557287,0.324911042676796,0.22570795926888,"ITGA7/COL6A1/LAMB2/ITGA5/DAG1/LAMA2/COL6A2/LAMA4/ITGB3/ITGB4/THBS1/HSPG2/VWF/ITGA8/CD44/CD36/FN1/THBS4/ITGA6/COL4A3/COL4A2/TNC/ITGA2/FREM1/ITGB1/ITGA9/TNR/COL4A4",28
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","21/1870","62/6792",0.338709677419355,1.23022252889426,1.12241379722331,0.163270085913221,0.333263057716986,0.231509905102957,"PIK3R1/MAP2K4/PRKCA/SOS2/INPP5D/MAP2K2/FCER1A/MAPK1/AKT3/VAV3/SOS1/LYN/ALOX5AP/PIK3CD/PLA2G4C/RAC2/LCP2/MAPK14/PLA2G4A/FYN/FCER1G",21
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","35/1870","109/6792",0.321100917431193,1.16626600598538,1.07856878357503,0.165582593189308,0.3360067826707,0.233415905449994,"ITPR1/CPEB4/PPP2R5D/AR/RPS6KA2/CPEB2/ADCY9/CAMK2D/IGF1/PRKACB/CAMK2G/PPP2R1A/BTRC/CALM1/CPEB3/ADCY6/ADCY4/PPP3CB/YWHAE/MAPK1/CPEB1/PPP3CC/PPP2R5B/SMC1B/ITPR2/CALML6/IGF1R/FBXW11/PPP2R1B/MAD1L1/PPP2CB/CAMK2A/PGR/MAPK14/ADCY5",35
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","58/1870","188/6792",0.308510638297872,1.12053703493003,1.03302958689585,0.170653681396937,0.344283880492657,0.239165808077714,"ITPR1/PIK3R1/GNG7/GNAQ/FOS/PRKCB/GNAI2/PXN/TAPBP/PRKCA/SAMHD1/CYCS/PTK2B/IKBKB/DCAF1/TNFRSF1A/BTRC/FAS/BCL2L1/CALM1/NFKB1/TLR4/CFL2/MAP2K2/PPP3CB/CFL1/CD4/NFKBIA/MAPK1/AP1M1/BCL2/GNG11/HLA-E/PPP3CC/TNFRSF1B/JUN/AKT3/LIMK1/ITPR2/LIMK2/CALML6/FBXW11/CRK/APOBEC3C/BST2/HLA-G/PIK3CD/AP1G2/AP1S2/GNG12/RAC2/GNG2/MAPK14/B2M/GNG13/GNG3/HLA-B/CD3E",58
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","39/1870","123/6792",0.317073170731707,1.15163688535281,1.04602946042056,0.172061872782231,0.345118322863781,0.239745475309588,"LAMP1/PSAP/ATP6V0D1/AP3D1/TPP1/SMPD1/CLTB/CTNS/CTSB/NAGPA/CLN3/NAGA/M6PR/ATP6V0A1/CTSA/GGA3/GM2A/MCOLN1/NAGLU/SLC11A2/ATP6AP1/HYAL2/CTSO/IGF2R/ARSA/AP3B1/AP1M1/AP4S1/SORT1/SLC11A1/ASAH1/LAPTM5/HYAL1/ENTPD4/AP1G2/AP1S2/AP4B1/GNS/CTSW",39
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","19/1870","56/6792",0.339285714285714,1.23231474407945,1.07593642797398,0.176350145820262,0.350850576677625,0.243727535444187,"CYBRD1/ATP2B4/HMOX2/ATP1A2/SLC11A2/ATP1B2/SLC40A1/HMOX1/SLC8A1/TRPM7/HEPH/TRPV6/VDR/ATP2B2/TRPM6/TF/MT1M/SLC26A3/STEAP2",19
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","11/1870","30/6792",0.366666666666667,1.33176470588235,1.12245797665673,0.177953030245712,0.350850576677625,0.243727535444187,"PMM1/UAP1L1/PGM1/MPI/HK1/GFPT2/NAGK/GALE/GALT/HKDC1/GPI",11
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","11/1870","30/6792",0.366666666666667,1.33176470588235,1.12245797665673,0.177953030245712,0.350850576677625,0.243727535444187,"PMM1/UAP1L1/PGM1/MPI/HK1/GFPT2/NAGK/GALE/GALT/HKDC1/GPI",11
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","40/1870","127/6792",0.31496062992126,1.14396395637711,1.00942119795639,0.180921070563334,0.354687070539418,0.246392656312837,"ACADVL/TCF7L2/ALDH2/MAP2K4/PPARA/IL17RC/CTNNB1/FOXO1/IL17RA/C3/ACOX1/ACACB/IKBKB/TNFRSF1A/FAS/MAP3K5/NFKB1/TLR4/PRKAG1/ACOX3/CAMKK2/NFKBIA/TCF7L1/SCD/ALDH1B1/ALDH3A2/PPARGC1A/AKT3/ADH1B/PRKAB1/ADIPOQ/CCND1/LPIN1/ADH1C/CYP2E1/MAPK14/LEF1/TCF7/CD14/C1QC",40
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","10/1870","27/6792",0.37037037037037,1.34521687462864,1.10778852408193,0.184295366253643,0.35927242747199,0.249577994512622,"B4GALT1/PGM1/HK1/G6PC3/GALE/GALT/HKDC1/PFKM/GALM/MGAM",10
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","26/1870","80/6792",0.325,1.18042780748663,1.00055128743546,0.189652504523138,0.365926742454377,0.254200588569854,"PIK3R1/STAT3/FOS/JAK1/IKBKB/NFKB1/TLR4/PTPN11/CSNK2B/MAP2K2/MAP3K3/PPP3CB/CD4/NFKBIA/MAPK1/IFNGR1/PPP3CC/JUN/AKT3/PRKCQ/CD28/EGFR/PIK3CD/JAK2/MAPK14/CD3E",26
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","17/1870","50/6792",0.34,1.23490909090909,1.02756029809602,0.19087245067505,0.365926742454377,0.254200588569854,"PTGDS/GGT5/LTC4S/EPHX2/PLA2G2A/PTGIS/PTGS1/PLA2G5/HPGD/PTGS2/PLA2G4C/ALOX15B/AKR1C3/CYP2E1/PLA2G4A/PTGES/CYP4F8",17
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","17/1870","50/6792",0.34,1.23490909090909,1.02756029809602,0.19087245067505,0.365926742454377,0.254200588569854,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/EPHX1/SULT1A1/SULT1A2/CYP1B1/CYP3A43/PTGS2/CYP2E1/CYP3A5/CYP1A1/UGT2B17/GSTT1/UGT2B28",17
"Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","33/1870","104/6792",0.317307692307692,1.15248868778281,0.965879677515117,0.194977769474236,0.371743329711867,0.25824123313823,"ITPR1/GNG7/GNAQ/PRKCB/DUSP1/GNAI2/ARAF/RAPGEF3/PRKCA/PRKACB/GNAS/MAOA/KCNJ5/MAOB/MAPK1/GNG11/PTGS1/APP/ITPR2/PTGS2/PLA2G4C/ALOX15B/KCNJ3/CACNA1C/GNG12/GNG2/PLA2G4A/ADCY5/GNG13/GNG3/GABRB1/HTR2A/KCNJ9",33
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","6/1870","15/6792",0.4,1.45283422459893,1.08213886086237,0.209322827150749,0.396451019710694,0.275405076638098,"ALDH3B1/MAOA/MAOB/GOT1/AOC3/HPD",6
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","47/1870","153/6792",0.30718954248366,1.11573870189787,0.892462243672878,0.210221866359561,0.396451019710694,0.275405076638098,"SMARCA2/GSTM4/PIK3R1/TGFBR2/SMARCD3/GSTM1/TCF7L2/ACTB/GSTM2/GADD45B/GSTM3/PRKCB/ARAF/CTNNB1/PRKCA/SMAD3/CSNK1A1/SOS2/BCL2L1/TGFB3/GAB1/TGFB1/MAP2K2/SHC1/APC/MAPK1/TCF7L1/HMOX1/SHC3/AKT3/SOS1/WNT7B/APC2/IGF1R/DPF3/CCND1/EGFR/TXNRD2/PIK3CD/TP53/LEF1/MYC/NFE2L2/TCF7/RB1/GSTT1/FZD7",47
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","40/1870","129/6792",0.310077519379845,1.12622808108444,0.892139549360544,0.212441271847495,0.39847092611395,0.276808257485499,"PIK3R1/RXRA/UQCRC1/FOS/IL6R/PPARA/CYCS/NDUFS1/IKBKB/TNFRSF1A/FAS/MAP3K5/UQCRC2/NFKB1/TGFB1/ITCH/PRKAG1/MLXIPL/NDUFB8/NDUFV1/NDUFA13/NDUFV3/JUN/AKT3/PRKAB1/NDUFS7/ADIPOQ/SDHC/MLXIP/NR1H3/INSR/COX7A1/COX6A2/SOCS3/PIK3CD/CYP2E1/PPARG/MAPK14/IRS1/CEBPA",40
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","59/1870","195/6792",0.302564102564103,1.09893870835047,0.864026701217567,0.215595317549202,0.402212769836415,0.27940762715771,"ITPR1/RHOA/PIK3R1/RXRA/STAT3/HSPA4/FOS/MAP2K4/PRKCA/RAP1A/CAMK2D/CYCS/HSP90AB1/CAMK2G/IKBKB/TNFRSF1A/FAS/BCL2L1/MAP3K5/CALM1/NFKB1/TLR4/PPP3CB/NFKBIA/MAPK1/RXRB/ICAM1/BCL2/SRC/PPP3CC/JUN/AKT3/VAV3/CD36/CALML6/LYN/POU2F2/APOB/HSPA1L/NOS3/PIK3CD/JAK2/HSPA2/SELE/CD40/CYBB/NCF4/NLRP3/CAMK2A/LDLR/PPARG/MAPK14/TP53/NFE2L2/TNFRSF10B/APOA1/CYP1A1/CD14/TNFSF10",59
"Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","10/1870","28/6792",0.357142857142857,1.29717341482047,0.97118962615301,0.21995089461899,0.408144173437376,0.283528031904017,"RASSF1/LATS2/RASSF4/SAV1/YAP1/RASSF2/WWTR1/NF2/FAT4/DCHS1",10
"Organismal Systems","Endocrine system","hsa04911","Insulin secretion","26/1870","82/6792",0.317073170731707,1.15163688535281,0.851466146091178,0.231000537283471,0.426368012964705,0.296187698980487,"VAMP2/GNAQ/PRKCB/ATP1A2/ADCY9/PRKCA/CAMK2D/PRKACB/CAMK2G/GNAS/CREB3/ADCY6/ADCY4/ATP1B2/KCNMB1/KCNN3/CREB3L2/ADCYAP1R1/TRPM4/CREB1/ATF6B/CREB3L1/CACNA1C/CAMK2A/ADCY5/CHRM3",26
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","54/1870","179/6792",0.301675977653631,1.09571296268634,0.799861655143448,0.235482312502407,0.432340542001773,0.300336672587308,"RHOA/ARPC4/ACTB/FOS/LPAR1/WASF2/MYH11/ABCF2/CYTH3/SEC24C/WASL/WIPF3/CYCS/ACTR2/IKBKB/TNFRSF1A/FAS/MYH9/NFKB1/TLR4/ARPC2/PTPN11/CYTH1/EZR/MYO1C/NCKAP1L/TMBIM6/NFKBIA/MAPK1/LPAR4/WIPF1/SRC/GAPDH/GNA13/JUN/HCLS1/IL1R1/CYTH4/NLRP3/MYO5A/MAPK14/TUBB1/FYN/ARHGEF2/TUBB6/TNFRSF10B/BAIAP2/CLDN5/MYO1F/ITGB1/TUBB4A/WASF3/TNFSF10/MYO1G",54
"Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","8/1870","22/6792",0.363636363636364,1.32075838599903,0.928777935198596,0.239526780440778,0.437451541120789,0.303887161888854,"LNPEP/CTSA/CMA1/AGTR1/ACE/ANPEP/AGT/ACE2",8
"Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","17/1870","52/6792",0.326923076923077,1.18741258741259,0.836156064413217,0.24434341554109,0.443911859647949,0.308374991231246,"GLI3/CCND2/GRK2/ARRB1/PRKACB/CSNK1A1/BTRC/SMURF1/BCL2/GAS1/CCND1/FBXW11/ARRB2/SUFU/HHATL/HHIP/SCUBE2",17
"Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","7/1870","19/6792",0.368421052631579,1.3381367858148,0.909694453149029,0.250236887378856,0.452251041252412,0.314168021983323,"ACAA1/ACOX1/ACOX3/PLA2G2A/PLA2G5/PLA2G4C/PLA2G4A",7
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","21/1870","66/6792",0.318181818181818,1.15566358774915,0.783244648014883,0.255781924030642,0.457506843498107,0.31781910256656,"TKT/ACO2/GLUL/IDH3G/ALDOA/IDH3A/GOT1/PKM/GAPDH/ASL/PC/PFKM/MAT2A/CPS1/ALDOB/ENO1/PGK1/PGAM2/ALDOC/ASS1/ARG1",21
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","21/1870","66/6792",0.318181818181818,1.15566358774915,0.783244648014883,0.255781924030642,0.457506843498107,0.31781910256656,"ATP6V0D1/MAP2K4/GIT1/ATP6V0A1/IKBKB/NFKB1/JAM2/HBEGF/PTPN11/ATP6AP1/NFKBIA/SRC/JUN/ADAM17/JAM3/LYN/EGFR/MAPK14/ATP6V1C1/CXCR2/ATP6V1A",21
NA,NA,"hsa04081","Hormone signaling","62/1870","209/6792",0.296650717703349,1.07746078857815,0.701067756123586,0.264634902932061,0.470914417012437,0.327133024407244,"RHOA/PIK3R1/STAT3/GNG7/GNAQ/GNAI2/STAT5B/RAMP2/ADCY9/RAPGEF3/VIPR1/PTH1R/IGF1/PRKACB/GNAS/THRB/ITGB3/ADRB2/NPR1/ADCY6/ADCY4/VIPR2/GPER1/GHR/SLC40A1/GNG11/SRC/APPL1/ADRA1A/GNA13/RAMP1/RAMP3/PRKG1/ADIPOQ/SLC16A2/INSR/ADRA1B/HEPH/IGF1R/AGTR1/BMPR1B/PIK3CD/JAK2/EPO/NPR2/GNG12/GUCY2C/GNG2/DIO2/ESR2/IRS1/ADRA2A/ADCY5/THRA/VIP/GNG13/GNG3/GUCA2B/SLCO1C1/AVPR1A/AGT/ADRB1",62
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","12/1870","36/6792",0.333333333333333,1.21069518716578,0.781228195343937,0.270413118002527,0.478741591565698,0.33257037606111,"COMT/ALDH3B1/FAH/AOX1/MAOA/MAOB/GOT1/ADH1B/AOC3/ADH1C/HPD/HGD",12
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","21/1870","67/6792",0.313432835820896,1.13841487748424,0.701763689805039,0.281712149059085,0.494638110575247,0.343613309029976,"HSPA4/CD74/TAPBP/CTSB/HSP90AB1/NFYC/CD4/HLA-E/CANX/NFYA/CREB1/HSPA1L/HLA-G/HLA-DRB4/HSPA2/B2M/HLA-DRB1/HLA-B/KLRD1/HLA-DMA/HLA-DRA",21
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","44/1870","147/6792",0.299319727891156,1.08715486194478,0.65844523304418,0.28295955454671,0.494638110575247,0.343613309029976,"PIK3R1/ACTB/MAVS/PRKCB/JAK1/PRKCA/VDAC1/CYCS/DNAJC3/IKBKB/TNFRSF1A/FAS/NFKB1/TPSAB1/TLR4/MAP2K2/RNASEL/STAT2/NFKBIA/CCND3/MAPK1/PML/ICAM1/IFNGR1/RAB11B/TMPRSS2/AKT3/NUP98/SOCS3/SLC25A6/TPSB2/PIK3CD/HLA-DRB4/JAK2/OAS2/NLRP3/DNAJB1/TNFRSF10B/HLA-DRB1/PLG/HLA-DMA/PRSS3/HLA-DRA/TNFSF10",44
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","11/1870","33/6792",0.333333333333333,1.21069518716578,0.747803039123105,0.283668541799637,0.494638110575247,0.343613309029976,"GNAQ/PRKCB/PRKCA/LAMA4/FAS/ICAM1/SELE/HBB/APOA1/F2RL1/HPR",11
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","16/1870","50/6792",0.32,1.16226737967914,0.709804445579715,0.285419511410954,0.495202852298004,0.344005621647939,"LRP1/PLTP/OSBPL5/VDAC1/LDLRAP1/ANGPTL4/SORT1/CD36/APOB/STAR/LDLR/CETP/APOA1/LPL/ANGPTL8/APOA2",16
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","33/1870","109/6792",0.302752293577982,1.09962223421479,0.64625015400633,0.291470836623343,0.503185971683086,0.349551304460569,"FHIT/PDE2A/PDE4B/PDE4A/NUDT16/ADCY9/PDE8B/GMPR2/ADPRM/PDE1B/NPR1/ADCY6/ADCY4/IMPDH2/PDE1A/NT5E/PGM1/PAPSS2/PDE7B/PDE8A/ENTPD1/PDE3A/PRUNE1/ENTPD5/AK1/ENTPD4/CANT1/NPR2/ENPP1/GUCY2C/ADCY5/PDE4D/GDA",33
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","10/1870","30/6792",0.333333333333333,1.21069518716578,0.712844040623391,0.298093667777598,0.507051483915816,0.352236583700051,"ALDOA/PMM1/MPI/HK1/HKDC1/PFKM/TKFC/ALDOB/ALDOC/FBP2",10
"Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","10/1870","30/6792",0.333333333333333,1.21069518716578,0.712844040623391,0.298093667777598,0.507051483915816,0.352236583700051,"BLVRB/HMOX2/ALAD/ALAS1/UROS/HMOX1/HEPH/BLVRA/UGT2B17/UGT2B28",10
"Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","10/1870","30/6792",0.333333333333333,1.21069518716578,0.712844040623391,0.298093667777598,0.507051483915816,0.352236583700051,"VAMP3/VAMP2/STX4/STX8/USE1/GOSR2/VAMP5/SNAP23/BET1L/STX1B",10
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","88/1870","304/6792",0.289473684210526,1.05139318885449,0.565072016543835,0.306409545961522,0.518654207066577,0.360296718999685,"NOTCH2/PIK3R1/ATP6V0D1/ITGA7/COL6A1/TCF7L2/LAMB2/PPP2R5D/TADA3/ITGA5/CCND2/JAK1/PXN/CTNNB1/TSC2/PSEN1/FOXO1/NOTCH1/LAMA2/COL6A2/LAMA4/ATP6V0A1/PRKACB/IKBKB/CSNK1A1/PPP2R1A/SOS2/TNFRSF1A/GNAS/FAS/ITGB3/NFKB1/ITGB4/CREB3/THBS1/RBL2/PDGFRB/MAP2K2/MAML2/ATP6AP1/STAT2/APC/CCND3/MAPK1/TCF7L1/PKM/VWF/HLA-E/ITGA8/PPP2R5B/NOTCH3/CREB3L2/AKT3/SOS1/NFX1/WNT7B/FN1/APC2/CREB1/THBS4/ITGA6/CREB3L1/JAG1/MFNG/CCND1/EGFR/PPP2R1B/PTGS2/COL4A3/HLA-G/PIK3CD/COL4A2/PPP2CB/PPP2R2D/TNC/DLG2/ITGA2/TP53/ATP6V1C1/HLA-B/ITGB1/TCF7/ITGA9/RB1/ATP6V1A/TNR/COL4A4/FZD7",88
NA,NA,"hsa04981","Folate transport and metabolism","9/1870","27/6792",0.333333333333333,1.21069518716578,0.676113271324356,0.313908289086297,0.528767846179344,0.36732242310047,"SLCO2B1/MTHFR/ABCC1/SLC22A8/ABCG2/BHMT2/SLC19A1/ABCC3/FOLR3",9
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","16/1870","51/6792",0.313725490196078,1.13947782321485,0.616232996564626,0.316755429222682,0.530986154300824,0.368863428893944,"NFKB2/CYCS/C3/CLK4/NFKB1/TLR4/SAR1B/NFKBIA/HSF1/BCL2L13/ITGB2/HSPA1L/ITGAM/CR1/SAR1A/CD14",16
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","45/1870","153/6792",0.294117647058824,1.06826045926392,0.526357058009642,0.328051497292403,0.547278219040692,0.380181138056479,"PIK3R1/ITGA5/MAVS/EIF2B4/CD74/JAK1/TAPBP/TSC2/CYCS/C3/NECTIN2/IKBKB/TNFRSF1A/FAS/BCL2L1/ITGB3/NFKB1/PTPN11/RNASEL/STAT2/NFKBIA/PML/BCL2/IFNGR1/SRC/HLA-E/AKT3/PILRA/SRSF5/SOCS3/POU2F2/CFP/BST2/HLA-G/PIK3CD/HLA-DRB4/JAK2/OAS2/SP100/B2M/TP53/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",45
"Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","15/1870","48/6792",0.3125,1.13502673796791,0.57862671048532,0.331475970060057,0.550345270865263,0.382311745876369,"C3/C1S/ACTN1/CD28/C7/C1R/HLA-DRB4/CD40/GRIN2A/ELANE/C6/HLA-DRB1/HLA-DMA/HLA-DRA/C1QC",15
"Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","19/1870","62/6792",0.306451612903226,1.11305847852337,0.551198863105169,0.335221036187473,0.553912855033586,0.384790061588628,"STAT6/MAF/STAT3/SMAD3/RORC/TGFB3/NFKB1/TLR4/TGFB1/IFNGR1/RORA/JUN/IL4R/HLA-DRB4/IL2RG/HLA-DRB1/HLA-DMA/HLA-DRA/GATA3",19
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","18/1870","59/6792",0.305084745762712,1.10809390011783,0.513972341962941,0.349782895427293,0.575235377788013,0.399602310066601,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/ALDH3B1/EPHX1/ADH1B/CYP1B1/CYP2S1/ADH1C/CYP2E1/CYP3A5/CYP1A1/UGT2B17/AKR1C1/GSTT1/UGT2B28",18
"Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","6/1870","18/6792",0.333333333333333,1.21069518716578,0.551677326929912,0.373313356501124,0.611036484461746,0.424472485793235,"ALDH2/ALDH1B1/ALDH3A2/RGN/UGT2B17/UGT2B28",6
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","49/1870","170/6792",0.288235294117647,1.04689525007864,0.381659074185893,0.379835211085012,0.618792573927226,0.429860456330455,"SMARCA2/SMARCD3/ACTB/UQCRC1/RPS6KA2/FGFR1/MGLL/AKT1S1/ADCY9/TSC2/PLIN1/NDUFS1/ACSL1/PRKACB/SOS2/GNAS/MAP3K5/UQCRC2/PNPLA2/CREB3/NPR1/ADCY6/PRKAG1/ADCY4/NDUFB8/NDUFV1/NDUFA13/ACSL4/LIPE/NDUFV3/PPARGC1A/CREB3L2/PRKAB1/NDUFS7/PRKG1/SOS1/SDHC/CREB1/COX7A1/COX6A2/CREB3L1/DPF3/FRS2/ACSL5/PPARG/MAPK14/ADCY5/ACSL6/PRDM16",49
"Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","5/1870","15/6792",0.333333333333333,1.21069518716578,0.503498714194348,0.399271190211918,0.647416369175399,0.449744724832903,"GBGT1/ST3GAL2/ST3GAL1/NAGA/ABO",5
"Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","11/1870","36/6792",0.305555555555556,1.10980392156863,0.407137536659784,0.402742767476343,0.648343569663463,0.450388828918347,"PIK3R1/PRKCB/ATP1A2/ATP1B2/HK1/G6PC3/AKT3/HKDC1/SLC2A5/PIK3CD/MGAM",11
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","9/1870","29/6792",0.310344827586207,1.12719896736124,0.423087071585523,0.40357985892596,0.648343569663463,0.450388828918347,"ACO2/GLUL/CAT/MDH2/GRHPR/AMT/ACSS1/GLYCTK/HOGA1",9
"Organismal Systems","Digestive system","hsa04976","Bile secretion","22/1870","75/6792",0.293333333333333,1.06541176470588,0.351087758662624,0.405520684952661,0.648459344140891,0.450469254689107,"RXRA/ATP1A2/SLC9A1/ADCY9/AQP1/PRKACB/GNAS/CA2/EPHX1/ADCY6/ADCY4/ATP1B2/SLC22A7/ABCB1/SLC22A8/ABCG2/ABCC3/LDLR/ADCY5/UGT2B17/UGT2B28/SLC4A4",22
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","16/1870","54/6792",0.296296296296296,1.07617349970291,0.346379474985859,0.414877265369646,0.660378032492051,0.458748883484543,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/ALDH3B1/AOX1/MAOA/MAOB/ADH1B/ADH1C/CYP2E1/CYP3A5/UGT2B17/GSTT1/UGT2B28",16
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","4/1870","12/6792",0.333333333333333,1.21069518716578,0.450243296191148,0.430487073931891,0.680979904688924,0.473060513192063,"TPK1/THTPA/ALPL/AK1",4
"Human Diseases","Infectious disease: viral","hsa05162","Measles","34/1870","119/6792",0.285714285714286,1.03773873185638,0.25598651296872,0.433672490719028,0.680979904688924,0.473060513192063,"PIK3R1/STAT3/MAVS/FOS/CCND2/JAK1/STAT5B/CYCS/IKBKB/FAS/BCL2L1/JAK3/NFKB1/TLR4/CSNK2B/MSN/STAT2/NFKBIA/CCND3/BCL2/JUN/AKT3/CD209/CD28/CCND1/HSPA1L/TNFAIP3/PIK3CD/OAS2/SLAMF1/IL2RG/TP53/CLEC4M/CD3E",34
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","15/1870","51/6792",0.294117647058824,1.06826045926392,0.301584484110338,0.433707662640496,0.680979904688924,0.473060513192063,"RETSAT/AOX1/DHRS3/PNPLA4/ADH1B/CYP2S1/DGAT1/ALDH1A1/ADH1C/DHRS9/CYP3A5/CYP1A1/UGT2B17/RDH12/UGT2B28",15
