"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"209748_at",1.99268629451314,7.60171072043405,11.1425541575214,2.11334536448378e-17,7.17181967932094e-15,29.2289002267577,"SPAST","spastin","Upregulated",1.99268629451314
"214097_at",2.70891609303217,7.72708664439794,11.1360335983071,2.17137285941737e-17,7.31827015707881e-15,29.2023155458436,"RPS21","ribosomal protein S21","Upregulated",2.70891609303217
"208079_s_at",3.59054135958102,6.6239848712318,11.0888266412281,2.64215413804359e-17,8.84438630412999e-15,29.0097157430915,"AURKA","aurora kinase A","Upregulated",3.59054135958102
"211747_s_at",1.74174844001212,9.55471161735438,11.0708548142117,2.84727208679549e-17,9.46660253884769e-15,28.9363306380994,"LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated","Upregulated",1.74174844001212
"222848_at",4.10438114386186,6.09045477849715,11.0672652480101,2.89012194090389e-17,9.54457921785622e-15,28.9216691493608,"CENPK","centromere protein K","Upregulated",4.10438114386186
"213253_at",2.62880998415369,6.73959665478492,11.0609839102619,2.96667105666608e-17,9.6830069057978e-15,28.8960099404618,"SMC2","structural maintenance of chromosomes 2","Upregulated",2.62880998415369
"222036_s_at",2.07163729137431,7.61550597410888,11.0606016874065,2.97139440074678e-17,9.6830069057978e-15,28.8944484300763,"MCM4","minichromosome maintenance complex component 4","Upregulated",2.07163729137431
"213911_s_at",1.63740788242782,11.2778886866087,11.0560932342738,3.02768203969283e-17,9.77546894659446e-15,28.8760287112498,"H2AFZ","H2A histone family member Z","Upregulated",1.63740788242782
"228191_at",2.0799812424691,7.91480820459537,11.0538620416025,3.05593377066362e-17,9.77546894659446e-15,28.8669121722976,"FLVCR1","feline leukemia virus subgroup C cellular receptor 1","Upregulated",2.0799812424691
"204603_at",2.94638319144692,5.19093658257475,11.0535923958613,3.05936597999379e-17,9.77546894659446e-15,28.8658103783494,"EXO1","exonuclease 1","Upregulated",2.94638319144692
"202107_s_at",2.97627489232597,7.48344138556429,11.0490717896396,3.11748775762951e-17,9.89691742514033e-15,28.8473376898498,"MCM2","minichromosome maintenance complex component 2","Upregulated",2.97627489232597
"204571_x_at",1.56187275235934,8.78931922515031,11.0448963327621,3.17215821608299e-17,9.9754469083712e-15,28.8302734987157,"PIN4","peptidylprolyl cis/trans isomerase, NIMA-interacting 4","Upregulated",1.56187275235934
"204825_at",4.89113405918343,6.51401731168993,11.0440943231506,3.18276904630292e-17,9.9754469083712e-15,28.826995650124,"MELK","maternal embryonic leucine zipper kinase","Upregulated",4.89113405918343
"218355_at",3.15959723980429,5.93959221202742,11.0376229140189,3.26970443827089e-17,1.0183059892025e-14,28.8005442608192,"KIF4A","kinesin family member 4A","Upregulated",3.15959723980429
"205053_at",2.26003802053885,6.74415807858758,11.0227347709479,3.47888643253307e-17,1.07663877160789e-14,28.7396735530499,"PRIM1","primase (DNA) subunit 1","Upregulated",2.26003802053885
"211115_x_at",1.39206786172631,7.2867289683989,11.0179429277699,3.54903647904116e-17,1.08954102372307e-14,28.7200770271653,"GEMIN2","gem nuclear organelle associated protein 2","Upregulated",1.39206786172631
"200934_at",2.3008415456415,10.5478002878559,11.0168751657387,3.5648607884938e-17,1.08954102372307e-14,28.7157100264067,"DEK","DEK proto-oncogene","Upregulated",2.3008415456415
"223898_at",2.77959977144574,4.89418339416146,10.9941396239517,3.91917103133201e-17,1.19043610456021e-14,28.6226967275129,"ZNF670","zinc finger protein 670","Upregulated",2.77959977144574
"1558700_s_at",2.29154686126766,7.17324358609345,10.9882542936278,4.01652429167059e-17,1.21252215227138e-14,28.5986105627033,"ZNF260","zinc finger protein 260","Upregulated",2.29154686126766
"202666_s_at",2.47861415983942,8.4486531751471,10.9787575182321,4.17877267567136e-17,1.25381016494976e-14,28.559736749407,"ACTL6A","actin like 6A","Upregulated",2.47861415983942
"201111_at",2.2253682135877,8.63543796508717,10.9743375389811,4.25651837416195e-17,1.26939696749932e-14,28.541640972354,"CSE1L","chromosome segregation 1 like","Upregulated",2.2253682135877
"1553984_s_at",1.85529398343619,8.05509887631796,10.9521174099029,4.66996767916824e-17,1.38430782884838e-14,28.450639439001,"DTYMK","deoxythymidylate kinase","Upregulated",1.85529398343619
"228774_at",1.83317603000584,7.12178939164114,10.9430356047123,4.85036903274404e-17,1.42917430535471e-14,28.4134307525932,"CEP78","centrosomal protein 78","Upregulated",1.83317603000584
"203351_s_at",1.32790039690238,8.74212141190744,10.9411575168452,4.88854127462071e-17,1.43184791964441e-14,28.4057350648739,"ORC4","origin recognition complex subunit 4","Upregulated",1.32790039690238
"207966_s_at",-1.69920932205077,8.10119519122611,-10.9392077497101,4.92849008015802e-17,1.43500716789548e-14,28.3977452817639,"GLG1","golgi glycoprotein 1","Downregulated",1.69920932205077
"222201_s_at",1.97780124622021,7.87669750910767,10.9307519547001,5.10557555375165e-17,1.4778238604321e-14,28.3630905176747,"CASP8AP2","caspase 8 associated protein 2","Upregulated",1.97780124622021
"205046_at",3.89578493183464,5.18189508877681,10.9187323276291,5.36836718605922e-17,1.54480259721881e-14,28.3138174061144,"CENPE","centromere protein E","Upregulated",3.89578493183464
"201450_s_at",2.10646687422009,8.37004494311835,10.916849892587,5.41073861014594e-17,1.547943109241e-14,28.3060992443524,"TIA1","TIA1 cytotoxic granule-associated RNA binding protein","Upregulated",2.10646687422009
"203744_at",2.85599120770419,7.88194154342319,10.9104642943897,5.55699249180557e-17,1.58059496846403e-14,28.2799150070753,"HMGB3","high mobility group box 3","Upregulated",2.85599120770419
"231895_at",1.66073462877044,5.70700100116597,10.9001832034481,5.80086828206351e-17,1.64047888250287e-14,28.2377485579506,"SASS6","SAS-6 centriolar assembly protein","Upregulated",1.66073462877044
"218277_s_at",1.57597352127367,8.71487648192915,10.8977353265294,5.86050309992888e-17,1.64787300593257e-14,28.2277073573493,"DHX40","DEAH-box helicase 40","Upregulated",1.57597352127367
"226832_at",1.84082854544908,8.47330269441677,10.8953129087393,5.92012461456153e-17,1.65517938584505e-14,28.2177699935517,"RNF168","ring finger protein 168","Upregulated",1.84082854544908
"229533_x_at",2.3835885449621,6.75772340983788,10.8905734889577,6.03854306852216e-17,1.67874908911169e-14,28.1983259926171,"ZNF680","zinc finger protein 680","Upregulated",2.3835885449621
"202903_at",1.96665494639196,6.53598930239471,10.8840501693146,6.20543956239651e-17,1.7154554188025e-14,28.1715596335074,"LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated","Upregulated",1.96665494639196
"200050_at",2.03444925355552,9.37602642274475,10.8774928214629,6.37788248035066e-17,1.75327633078556e-14,28.1446493261765,"ZNF146","zinc finger protein 146","Upregulated",2.03444925355552
"212257_s_at",-2.67630577438902,6.45389166158746,-10.8725897687582,6.50996297043663e-17,1.77964304381264e-14,28.124525152668,"SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","Downregulated",2.67630577438902
"226165_at",1.7217119109897,9.8805147159672,10.8669428817212,6.66549322501119e-17,1.81209350896755e-14,28.1013449773495,"C8orf59","chromosome 8 open reading frame 59","Upregulated",1.7217119109897
"210778_s_at",-2.52899753247927,5.99586853435925,-10.8493709373998,7.17378757007075e-17,1.93376814187984e-14,28.0291925966173,"MIR4800///MXD4","microRNA 4800///MAX dimerization protein 4","Downregulated",2.52899753247927
"224129_s_at",1.39847215273103,9.43360942187135,10.848776402895,7.19165098388462e-17,1.93376814187984e-14,28.0267508301428,"DPY30","dpy-30, histone methyltransferase complex regulatory subunit","Upregulated",1.39847215273103
"201418_s_at",3.31413622594481,7.18855123681175,10.8387469210908,7.49982953162013e-17,2.005674520448e-14,27.9855542000727,"SOX4","SRY-box 4","Upregulated",3.31413622594481
"218617_at",1.8292777610681,7.89579541809054,10.8355386835188,7.60118673124862e-17,2.0217924080246e-14,27.9723740736153,"TRIT1","tRNA isopentenyltransferase 1","Upregulated",1.8292777610681
"219306_at",3.15077758867818,5.66747349818755,10.8269050683527,7.88084069277952e-17,2.07738334133897e-14,27.9369002403963,"KIF15","kinesin family member 15","Upregulated",3.15077758867818
"209358_at",1.44062236023237,8.17861898936421,10.8264875954282,7.89462240799861e-17,2.07738334133897e-14,27.9351847378301,"TAF11","TATA-box binding protein associated factor 11","Upregulated",1.44062236023237
"210872_x_at",-3.24967387171486,4.7502363989554,-10.8238443303085,7.98244674322669e-17,2.08932051539338e-14,27.9243224858899,"GAS7","growth arrest specific 7","Downregulated",3.24967387171486
"223416_at",1.59302656593216,10.68870426483,10.7804930522952,9.57143929571049e-17,2.48834274260012e-14,27.7460756373192,"SF3B6","splicing factor 3b subunit 6","Upregulated",1.59302656593216
"207165_at",4.60421379806468,6.42803070479188,10.7795809383241,9.60808667657086e-17,2.48834274260012e-14,27.7423233178079,"HMMR","hyaluronan mediated motility receptor","Upregulated",4.60421379806468
"1554690_a_at",-2.99816921363149,5.21247366215694,-10.7721394112179,9.91239592490635e-17,2.55371343600454e-14,27.7117067767622,"TACC1","transforming acidic coiled-coil containing protein 1","Downregulated",2.99816921363149
"203560_at",3.02598988512583,8.18591029952224,10.7626626469553,1.03140042170046e-16,2.64333961201119e-14,27.672708825534,"GGH","gamma-glutamyl hydrolase","Upregulated",3.02598988512583
"201088_at",2.06737921555204,9.83673658552233,10.7404374343538,1.1321238285786e-16,2.8864464887496e-14,27.5812150987119,"KPNA2","karyopherin subunit alpha 2","Upregulated",2.06737921555204
"201373_at",-2.53111054872974,6.00914353357352,-10.7365722119276,1.15062450130739e-16,2.91849380597076e-14,27.5652983577666,"PLEC","plectin","Downregulated",2.53111054872974
"211769_x_at",-1.78850125866054,9.20398385665709,-10.7348626889805,1.15890369563529e-16,2.92441918723722e-14,27.5582581867659,"SERINC3","serine incorporator 3","Downregulated",1.78850125866054
"204962_s_at",4.35098363119466,6.00432940392649,10.7250159812487,1.20777072450679e-16,3.03218234902068e-14,27.5177018652372,"SLC35F6///CENPA","solute carrier family 35 member F6///centromere protein A","Upregulated",4.35098363119466
"218009_s_at",3.64482488500714,7.14783084764958,10.7163351910568,1.25256725118295e-16,3.12868409791671e-14,27.48193988476,"PRC1","protein regulator of cytokinesis 1","Upregulated",3.64482488500714
"219177_at",1.82891850142823,6.43522453092786,10.7151111977576,1.259016545707e-16,3.12891046285881e-14,27.4768968504312,"BRIX1","BRX1, biogenesis of ribosomes","Upregulated",1.82891850142823
"200608_s_at",1.34874562961816,10.3866349655733,10.7095957787836,1.28849429568319e-16,3.18607732701922e-14,27.4541707060387,"RAD21","RAD21 cohesin complex component","Upregulated",1.34874562961816
"216267_s_at",-1.60222458178046,6.34254882498975,-10.7065067530192,1.30530604424692e-16,3.2115097259629e-14,27.441441168615,"TMEM115","transmembrane protein 115","Downregulated",1.60222458178046
"209709_s_at",3.13074407040679,6.05302152810164,10.7037656629272,1.32040876576819e-16,3.23250518095299e-14,27.4301446642674,"HMMR","hyaluronan mediated motility receptor","Upregulated",3.13074407040679
"224320_s_at",1.98670902067379,6.48137674635108,10.7022654176853,1.32874900142156e-16,3.23681941153221e-14,27.4239615881424,"MCM8","minichromosome maintenance 8 homologous recombination repair factor","Upregulated",1.98670902067379
"230005_at",3.23737284899877,6.98148278837452,10.6953745745172,1.36774242772943e-16,3.31539416952128e-14,27.3955590380722,"SVIP","small VCP interacting protein","Upregulated",3.23737284899877
"229305_at",3.02767104737596,5.30181399283318,10.6856575248256,1.42469162310351e-16,3.43650983813992e-14,27.3554997129791,"CENPU","centromere protein U","Upregulated",3.02767104737596
"208119_s_at",2.20999427557421,6.62664596543387,10.6825411370471,1.44345621650949e-16,3.46478780711134e-14,27.3426502296194,"ZNF93","zinc finger protein 93","Upregulated",2.20999427557421
"244427_at",3.24763736725678,4.9249556638245,10.6659557245837,1.54758236633187e-16,3.69669347087827e-14,27.2742496289359,"KIF23","kinesin family member 23","Upregulated",3.24763736725678
"209680_s_at",3.55402164033867,4.73932361051367,10.662522885478,1.57006024632385e-16,3.73226833530714e-14,27.2600888245885,"KIFC1","kinesin family member C1","Upregulated",3.55402164033867
"208609_s_at",-3.98452619809778,5.2862344535667,-10.653256131856,1.63239052879134e-16,3.86178080529977e-14,27.2218569245721,"TNXB///TNXA","tenascin XB///tenascin XA (pseudogene)","Downregulated",3.98452619809778
"203484_at",1.4583698348788,9.95428328523025,10.6452399572873,1.68831251045951e-16,3.97496620584599e-14,27.1887779474975,"SEC61G","Sec61 translocon gamma subunit","Upregulated",1.4583698348788
"204641_at",4.18399345929369,5.87145383272745,10.6361299343378,1.75420726871904e-16,4.11044176532655e-14,27.1511777600487,"NEK2","NIMA related kinase 2","Upregulated",4.18399345929369
"228273_at",3.21363062952626,7.65798980563924,10.6288332668102,1.80884577208185e-16,4.21838264961288e-14,27.1210562363024,"PRR11","proline rich 11","Upregulated",3.21363062952626
"223482_at",-2.29491399102926,6.93960822819064,-10.6232129515463,1.85209521042501e-16,4.29887023676337e-14,27.0978514618953,"TMEM120A","transmembrane protein 120A","Downregulated",2.29491399102926
"226265_at",1.97971396576221,9.30195313391691,10.6138492456044,1.92647192992117e-16,4.45051193688409e-14,27.0591846060643,"QSER1","glutamine and serine rich 1","Upregulated",1.97971396576221
"1565951_s_at",2.55147095406779,5.28096085427174,10.611426483412,1.9462003219488e-16,4.47507846925863e-14,27.0491786102564,"CHML","CHM like, Rab escort protein 2","Upregulated",2.55147095406779
"218911_at",1.69799904746115,6.53724906702117,10.6037357171728,2.01018140134858e-16,4.60069749842603e-14,27.0174121235186,"YEATS4","YEATS domain containing 4","Upregulated",1.69799904746115
"227928_at",3.2970234370139,4.00064706496537,10.5936686690111,2.0971376780025e-16,4.76594913314205e-14,26.9758220759717,"PARPBP","PARP1 binding protein","Upregulated",3.2970234370139
"218585_s_at",3.71304617871214,6.27310073558698,10.5931458240738,2.10175577030062e-16,4.76594913314205e-14,26.9736617843662,"DTL","denticleless E3 ubiquitin protein ligase homolog","Upregulated",3.71304617871214
"214279_s_at",-4.28710491165688,6.94223998389001,-10.589013440065,2.13861707058209e-16,4.82729037578591e-14,26.956586692196,"NDRG2","NDRG family member 2","Downregulated",4.28710491165688
"201683_x_at",-1.7340834837599,6.77792955435644,-10.578483778245,2.23550732734097e-16,5.0229501852268e-14,26.9130707025117,"TOX4","TOX high mobility group box family member 4","Downregulated",1.7340834837599
"52285_f_at",1.72360279776684,6.72236044622096,10.5730446529103,2.2872722809628e-16,5.11590032406076e-14,26.8905883462028,"CEP76","centrosomal protein 76","Upregulated",1.72360279776684
"205394_at",2.73499775343147,5.94306651334922,10.5703000117436,2.3138490970507e-16,5.1519263583065e-14,26.8792424607791,"CHEK1","checkpoint kinase 1","Upregulated",2.73499775343147
"215947_s_at",1.60304908775411,8.47600784250645,10.5622830780256,2.39326928135337e-16,5.30475682556556e-14,26.846097790246,"LOC100287852///FAM136A","protein FAM136A pseudogene///family with sequence similarity 136 member A","Upregulated",1.60304908775411
"227786_at",2.00819274000628,7.1573818169501,10.5570165411735,2.44692807876426e-16,5.39937174761225e-14,26.8243209256484,"MED30","mediator complex subunit 30","Upregulated",2.00819274000628
"202634_at",1.46645920620323,8.70971465591807,10.5478934621114,2.5427574366358e-16,5.58577969573829e-14,26.7865913685042,"POLR2K","RNA polymerase II subunit K","Upregulated",1.46645920620323
"220840_s_at",2.88271632076131,5.29755936064248,10.5456605086969,2.56678159691145e-16,5.6134943128543e-14,26.7773555558574,"C1orf112","chromosome 1 open reading frame 112","Upregulated",2.88271632076131
"226483_at",1.68786048766319,6.35608504866437,10.5430805403873,2.5948234812739e-16,5.63993725404543e-14,26.7666838664374,"TMEM68","transmembrane protein 68","Upregulated",1.68786048766319
"200836_s_at",-2.06541434996325,6.71128663679373,-10.5424433903885,2.60179599786273e-16,5.63993725404543e-14,26.7640482870987,"MAP4","microtubule associated protein 4","Downregulated",2.06541434996325
"204064_at",1.81835708524144,8.47127958762618,10.5298643324448,2.74337418738364e-16,5.92075498414854e-14,26.7120071814595,"THOC1","THO complex 1","Upregulated",1.81835708524144
